user_id,book_id,rating,title
164,8560,4,The Wretched of Muirwood
528,8560,5,The Wretched of Muirwood
165,1819,3,Hunger
165,2264,3,Lies
261,2264,5,Lies
165,2689,3,The Short Drop
165,2844,3,Plague
261,2844,5,Plague
165,3169,4,Little Brother
165,3722,5,The Disreputable History of Frankie Landau-Banks
165,3776,3,Fear
201,3776,4,Fear
261,3776,5,Fear
165,4750,3,Light
201,4750,4,Light
234,4750,4,Light
261,4750,5,Light
165,4851,4,Scrappy Little Nobody
321,4851,5,Scrappy Little Nobody
165,5051,4,Mila 18
236,5051,5,Mila 18
165,5550,5,The Feast of the Goat
389,5550,5,The Feast of the Goat
165,6564,4,Where Things Come Back
454,6564,2,Where Things Come Back
165,6937,4,Running Out of Time
259,6937,3,Running Out of Time
306,6937,3,Running Out of Time
485,6937,5,Running Out of Time
166,1823,3,Flawless
166,3774,5,A Clash of Kings
496,3774,5,A Clash of Kings
166,4173,1,The Vow: The Kim and Krickitt Carpenter Story
166,5026,4,Genome: the Autobiography of a Species in 23 Chapters
166,5319,3,Please Ignore Vera Dietz
186,5319,4,Please Ignore Vera Dietz
166,5343,5,A Game of Thrones #1
561,5343,5,A Game of Thrones #1
166,6010,5,What Do You Care What Other People Think?
166,6045,3,Genius: The Life and Science of Richard Feynman
166,6095,5,Wideacre
166,6945,4,Id Know You Anywhere
568,6945,3,Id Know You Anywhere
166,7593,3,QED: The Strange Theory of Light and Matter
166,8123,2,Zone One
571,8123,2,Zone One
616,8123,1,Zone One
166,8655,4,Big Fish
166,8657,4,The Death of Bees
571,8657,3,The Death of Bees
167,7463,4,The Spine of the World
198,7463,4,The Spine of the World
390,7463,3,The Spine of the World
528,7463,5,The Spine of the World
628,7463,3,The Spine of the World
167,7533,2,Prophet
167,8783,4,Showdown
434,8783,3,Showdown
167,9309,4,Saint
240,9309,4,Saint
434,9309,4,Saint
167,9448,2,Skin
434,9448,2,Skin
167,9479,3,The Orc King
628,9479,3,The Orc King
167,5479,3,Monster
240,5479,5,Monster
434,5479,3,Monster
466,5479,3,Monster
167,5672,4,The Visitation
563,5672,4,The Visitation
167,6379,4,The Thousand Orcs
198,6379,4,The Thousand Orcs
528,6379,5,The Thousand Orcs
628,6379,3,The Thousand Orcs
167,6841,2,Twenty Years After
399,6841,5,Twenty Years After
476,6841,3,Twenty Years After
168,2850,3,"Chobits, Vol. 1"
293,2850,5,"Chobits, Vol. 1"
334,2850,5,"Chobits, Vol. 1"
168,3505,3,"Absolute Boyfriend, Vol. 1"
210,3505,1,"Absolute Boyfriend, Vol. 1"
460,3505,3,"Absolute Boyfriend, Vol. 1"
168,3943,2,"D.N.Angel, Vol. 1"
168,4178,2,"xxxHolic, Vol. 1"
168,5290,3,"Fushigi Y gi: The Mysterious Play, Vol. 1: Priestess"
168,5332,4,"Lumberjanes, Vol. 1: Beware the Kitten Holy"
424,5332,4,"Lumberjanes, Vol. 1: Beware the Kitten Holy"
560,5332,5,"Lumberjanes, Vol. 1: Beware the Kitten Holy"
168,6467,4,"Ms. Marvel, Vol. 2: Generation Why"
365,6467,3,"Ms. Marvel, Vol. 2: Generation Why"
168,7109,5,"Paradise Kiss, Vol. 1"
334,7109,5,"Paradise Kiss, Vol. 1"
168,7313,3,"Cardcaptor Sakura: Master of the Clow, Vol. 1"
168,7515,5,"Mars, Vol. 1"
211,7515,4,"Mars, Vol. 1"
168,7965,3,"Fruits Basket, Vol. 7"
168,8558,3,"Love Hina, Vol. 01"
168,8889,4,"Fruits Basket, Vol. 2"
168,9244,3,"Fruits Basket, Vol. 4"
168,9672,3,"Fruits Basket, Vol. 3"
168,9850,2,"Vampire Knight, Vol. 3"
169,8015,4,Crow Lake
371,8015,4,Crow Lake
525,8015,5,Crow Lake
169,8699,5,A Charlie Brown Christmas
502,8699,5,A Charlie Brown Christmas
551,8699,4,A Charlie Brown Christmas
169,1840,2,Sundays at Tiffanys
169,2772,3,7th Heaven
169,3097,3,Honeymoon
169,3161,3,The Quickie
169,3162,3,Step on a Crack
232,3162,3,Step on a Crack
169,3516,3,The 8th Confession
169,3621,3,The 9th Judgment
169,3800,3,10th Anniversary
169,3822,3,Now You See Her
351,3822,3,Now You See Her
169,3949,2,The Wolf of Wall Street
251,3949,4,The Wolf of Wall Street
446,3949,4,The Wolf of Wall Street
169,4376,1,12th of Never
169,4836,5,Touch & Go
405,4836,5,Touch & Go
447,4836,5,Touch & Go
567,4836,4,Touch & Go
169,4985,4,Sail
202,4985,2,Sail
170,1846,5,Illusions: The Adventures of a Reluctant Messiah
170,5948,3,"The Green Mile, Part 1: The Two Dead Girls"
170,7014,3,The Little Sisters of Eluria
368,7014,4,The Little Sisters of Eluria
427,7014,3,The Little Sisters of Eluria
455,7014,5,The Little Sisters of Eluria
170,7886,3,Storm of the Century
170,8370,3,The Bad Death of Eduard Delacroix
170,8828,4,The Mouse on the Mile
394,8828,5,The Mouse on the Mile
170,9146,3,Coffeys Hands
394,9146,5,Coffeys Hands
170,9359,3,"The Green Mile, Part 6: Coffey on the Mile"
394,9359,5,"The Green Mile, Part 6: Coffey on the Mile"
170,9558,3,Riding the Bullet
170,9922,3,Night Journey
394,9922,5,Night Journey
170,9935,3,The Bridge Across Forever: A True Love Story
359,9935,5,The Bridge Across Forever: A True Love Story
591,9935,4,The Bridge Across Forever: A True Love Story
171,7276,3,The Autumn of the Patriarch
171,7754,3,The General in His Labyrinth
173,7754,2,The General in His Labyrinth
171,8086,4,The Lions of Al-Rassan
223,8086,5,The Lions of Al-Rassan
463,8086,5,The Lions of Al-Rassan
472,8086,5,The Lions of Al-Rassan
625,8086,2,The Lions of Al-Rassan
171,8175,5,Desert Flower
171,8188,5,Fear of Flying
529,8188,4,Fear of Flying
171,8537,3,Stupeur et tremblements
350,8537,3,Stupeur et tremblements
396,8537,3,Stupeur et tremblements
171,8820,5,The Story of a Shipwrecked Sailor
299,8820,4,The Story of a Shipwrecked Sailor
338,8820,3,The Story of a Shipwrecked Sailor
171,8877,5,No One Writes to the Colonel and Other Stories
338,8877,3,No One Writes to the Colonel and Other Stories
171,9375,4,The Hand of Oberon
428,9375,4,The Hand of Oberon
622,9375,3,The Hand of Oberon
624,9375,4,The Hand of Oberon
632,9375,4,The Hand of Oberon
171,9876,4,Trumps of Doom
537,9876,5,Trumps of Doom
622,9876,4,Trumps of Doom
624,9876,4,Trumps of Doom
632,9876,4,Trumps of Doom
171,2901,1,The Fifth Mountain
264,2901,3,The Fifth Mountain
299,2901,3,The Fifth Mountain
358,2901,1,The Fifth Mountain
359,2901,1,The Fifth Mountain
171,5044,2,City of the Beasts
510,5044,4,City of the Beasts
562,5044,3,City of the Beasts
578,5044,3,City of the Beasts
171,6054,5,Three Comrades
287,6054,4,Three Comrades
172,3942,2,Leaving Paradise
418,3942,5,Leaving Paradise
172,4212,4,"Chew, Vol. 1: Tasters Choice"
510,4212,2,"Chew, Vol. 1: Tasters Choice"
172,4227,2,"Preacher, Volume 2: Until the End of the World"
542,4227,4,"Preacher, Volume 2: Until the End of the World"
172,6643,5,Jesus Land: A Memoir
409,6643,4,Jesus Land: A Memoir
531,6643,4,Jesus Land: A Memoir
172,7686,1,Hollowland
449,7686,3,Hollowland
172,8702,5,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx"
172,9035,5,Drop City
273,9035,3,Drop City
571,9035,5,Drop City
172,9125,4,Superman for All Seasons
543,9125,5,Superman for All Seasons
172,9202,4,"Batman: No Mans Land, Vol. 1"
211,9202,3,"Batman: No Mans Land, Vol. 1"
543,9202,5,"Batman: No Mans Land, Vol. 1"
172,9659,4,"DC: The New Frontier, Volume 1"
172,9774,4,"Sweet Tooth, Volume 1: Out of the Deep Woods"
173,7809,2,Slowness
362,7809,3,Slowness
429,7809,3,Slowness
173,7923,4,Dexter Is Delicious
251,7923,3,Dexter Is Delicious
489,7923,5,Dexter Is Delicious
173,9316,2,Islands in the Stream
336,9316,4,Islands in the Stream
173,3912,5,Immortality
362,3912,4,Immortality
429,3912,4,Immortality
173,5699,4,Waiting for the Barbarians
352,5699,3,Waiting for the Barbarians
413,5699,4,Waiting for the Barbarians
173,5703,2,To Have and Have Not
291,5703,4,To Have and Have Not
338,5703,2,To Have and Have Not
483,5703,3,To Have and Have Not
516,5703,5,To Have and Have Not
616,5703,4,To Have and Have Not
173,6363,4,When We Were Orphans
352,6363,5,When We Were Orphans
380,6363,4,When We Were Orphans
557,6363,3,When We Were Orphans
173,6894,4,How We Are Hungry
282,6894,3,How We Are Hungry
174,2565,3,Simple Abundance:  A Daybook of Comfort and Joy
175,2565,1,Simple Abundance:  A Daybook of Comfort and Joy
199,2565,3,Simple Abundance:  A Daybook of Comfort and Joy
243,2565,4,Simple Abundance:  A Daybook of Comfort and Joy
174,2911,4,The Seat of the Soul
175,2911,4,The Seat of the Soul
179,2911,5,The Seat of the Soul
200,2911,5,The Seat of the Soul
341,2911,2,The Seat of the Soul
174,3563,4,No One Here Gets Out Alive
174,4251,4,Anatomy of the Spirit: The Seven Stages of Power and Healing
179,4251,5,Anatomy of the Spirit: The Seven Stages of Power and Healing
174,5376,4,Gustav Klimt: 1862-1918
482,5376,4,Gustav Klimt: 1862-1918
174,5486,5,The Law of Attraction: The Basics of the Teachings of Abraham
300,5486,3,The Law of Attraction: The Basics of the Teachings of Abraham
174,6824,4,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life
258,6824,3,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life
392,6824,5,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life
174,8089,3,Scruples
482,8089,3,Scruples
174,8570,5,Essentials of Classic Italian Cooking
174,8822,5,"Womens Bodies, Womens Wisdom: Creating Physical and Emotional Health and Healing"
175,7924,5,Time for Bed
175,9062,5,Freight Train
175,9235,5,The Tenth Insight: Holding the Vision
289,9235,2,The Tenth Insight: Holding the Vision
175,3899,5,"Hand, Hand, Fingers, Thumb"
175,4965,4,The Mysterious Benedict Society and the Prisoners Dilemma
214,4965,3,The Mysterious Benedict Society and the Prisoners Dilemma
466,4965,5,The Mysterious Benedict Society and the Prisoners Dilemma
175,5812,4,The Candy Shop War
214,5812,4,The Candy Shop War
257,5812,5,The Candy Shop War
528,5812,5,The Candy Shop War
176,1882,5,Stoner
177,1882,5,Stoner
176,4312,3,China Dolls
314,4312,2,China Dolls
314,4312,2,China Dolls
176,5296,4,Empress Orchid
316,5296,4,Empress Orchid
176,6280,4,The English Spy
612,6280,4,The English Spy
176,6681,1,My Name is Mary Sutter
314,6681,3,My Name is Mary Sutter
176,7043,4,The Ship of Brides
325,7043,4,The Ship of Brides
349,7043,4,The Ship of Brides
384,7043,3,The Ship of Brides
398,7043,4,The Ship of Brides
493,7043,5,The Ship of Brides
176,7774,4,Love and War
291,7774,4,Love and War
405,7774,5,Love and War
176,8536,3,Almost French: Love and a New Life in Paris
176,9544,5,...And Ladies of the Club
291,9544,4,...And Ladies of the Club
405,9544,5,...And Ladies of the Club
176,9656,3,Invisible Prey
590,9656,5,Invisible Prey
629,9656,4,Invisible Prey
177,7092,4,The Abstinence Teacher
328,7092,3,The Abstinence Teacher
177,7378,4,The Pleasure of My Company
414,7378,3,The Pleasure of My Company
497,7378,4,The Pleasure of My Company
177,7448,4,Invisible
177,8070,4,Cosmopolis
317,8070,3,Cosmopolis
345,8070,1,Cosmopolis
177,8432,3,A History of the World in 6 Glasses
177,9519,5,Red Sparrow
177,4019,4,A Hologram for the King
282,4019,3,A Hologram for the King
177,4318,4,Child of God
436,4318,4,Child of God
483,4318,3,Child of God
177,4628,4,The Expats
345,4628,3,The Expats
177,4684,4,Canada
409,4684,4,Canada
177,6064,4,Why Evolution Is True
285,6064,5,Why Evolution Is True
177,6953,4,Independence Day
230,6953,3,Independence Day
392,6953,4,Independence Day
417,6953,4,Independence Day
178,2329,4,Mile High
178,2664,4,Twisted Perfection
178,2747,3,Grounded
178,2775,3,While It Lasts
178,2912,4,Claim Me
363,2912,5,Claim Me
178,3421,4,Come Away with Me
443,3421,2,Come Away with Me
446,3421,3,Come Away with Me
178,3588,3,The Vincent Brothers
446,3588,3,The Vincent Brothers
178,3665,3,Just for Now
446,3665,5,Just for Now
178,4197,4,Fight with Me
446,4197,4,Fight with Me
178,4408,4,Predestined
420,4408,1,Predestined
178,5169,4,Play With Me
446,5169,4,Play With Me
604,5169,4,Play With Me
178,5189,3,Ceaseless
242,5189,4,Ceaseless
608,5189,5,Ceaseless
178,5820,4,Rock with Me
446,5820,3,Rock with Me
178,7341,4,Desires of the Dead
224,7341,3,Desires of the Dead
449,7341,3,Desires of the Dead
178,8350,4,The Darkest Hour
507,8350,5,The Darkest Hour
606,8350,2,The Darkest Hour
178,9376,4,No Place to Run
507,9376,5,No Place to Run
179,7838,5,Hidden Messages in Water
182,7838,5,Hidden Messages in Water
280,7838,4,Hidden Messages in Water
179,8559,5,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality
179,3168,4,The Most Dangerous Game
179,3343,4,The Road Not Taken and Other Poems
179,3719,4,The Federalist Papers
179,4683,2,The Wealth of Nations
207,4683,3,The Wealth of Nations
179,5375,5,The Constitution of the United States of America
245,5375,5,The Constitution of the United States of America
179,6879,5,Second Treatise of Government
206,6879,3,Second Treatise of Government
207,6879,2,Second Treatise of Government
179,6893,5,Sacred Contracts: Awakening Your Divine Potential
180,2632,1,Mercy
180,3100,5,The Raven and Other Poems
180,3845,1,Between the Lines
180,4346,5,The Heretics Daughter
180,5715,5,"Collected Poems, 1909-1962"
331,5715,5,"Collected Poems, 1909-1962"
180,6021,5,The Complete Poems
324,6021,5,The Complete Poems
331,6021,4,The Complete Poems
345,6021,5,The Complete Poems
180,7495,4,The Golden Notebook
231,7495,3,The Golden Notebook
271,7495,5,The Golden Notebook
180,7831,3,The Love Song of J. Alfred Prufrock and Other Poems
331,7831,5,The Love Song of J. Alfred Prufrock and Other Poems
180,8452,1,Where Theres Smoke
180,8948,4,Paradiso
373,8948,3,Paradiso
180,9783,5,Selected Poems
324,9783,4,Selected Poems
181,2309,4,The Total Money Makeover: A Proven Plan for Financial Fitness
181,2348,1,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden
208,2348,4,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden
277,2348,3,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden
181,2787,5,The Wright Brothers
187,2787,3,The Wright Brothers
269,2787,5,The Wright Brothers
181,3556,3,"Good Night, Mr. Tom"
445,3556,5,"Good Night, Mr. Tom"
181,4410,3,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything"
213,4410,4,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything"
181,4867,5,Jesus the Christ
360,4867,4,Jesus the Christ
374,4867,5,Jesus the Christ
384,4867,5,Jesus the Christ
494,4867,5,Jesus the Christ
181,6676,3,Ghost in the Wires: My Adventures as the Worlds Most Wanted Hacker
181,6892,2,SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper
182,1928,5,Battlefield of the Mind: Winning the Battle in Your Mind
182,5840,5,The New Best Recipe
195,5840,4,The New Best Recipe
182,6419,5,The Rising: Antichrist is Born
239,6419,5,The Rising: Antichrist is Born
400,6419,4,The Rising: Antichrist is Born
182,7683,5,The Gift
242,7683,5,The Gift
182,7893,5,The Americas Test Kitchen Family Cookbook
195,7893,4,The Americas Test Kitchen Family Cookbook
329,7893,4,The Americas Test Kitchen Family Cookbook
331,7893,5,The Americas Test Kitchen Family Cookbook
375,7893,4,The Americas Test Kitchen Family Cookbook
182,8026,5,Secrets of the Vine: Breaking Through to Abundance
182,8450,5,Praying Gods Word: Breaking Free From Spiritual Strongholds
182,8847,5,Kaleidoscope
498,8847,2,Kaleidoscope
182,9429,5,Fine Things
498,9429,2,Fine Things
182,9533,5,Become a Better You: 7 Keys to Improving Your Life Every Day
182,9800,3,Zoya
498,9800,2,Zoya
183,9294,4,Made in America: An Informal History of the English Language in the United States
193,9294,4,Made in America: An Informal History of the English Language in the United States
217,9294,4,Made in America: An Informal History of the English Language in the United States
283,9294,4,Made in America: An Informal History of the English Language in the United States
629,9294,5,Made in America: An Informal History of the English Language in the United States
183,1929,4,Dance Upon the Air
184,1929,4,Dance Upon the Air
183,2158,4,Sea Swept
223,2158,3,Sea Swept
183,3892,4,Shakespeare: The World as Stage
397,3892,3,Shakespeare: The World as Stage
413,3892,4,Shakespeare: The World as Stage
452,3892,4,Shakespeare: The World as Stage
183,5072,3,The City and the Stars
281,5072,5,The City and the Stars
316,5072,3,The City and the Stars
341,5072,4,The City and the Stars
445,5072,4,The City and the Stars
476,5072,3,The City and the Stars
518,5072,5,The City and the Stars
570,5072,2,The City and the Stars
183,5246,4,The Great Book of Amber
183,5316,4,Blue Mars
183,6082,4,Guards! Guards!: The Play
253,6082,5,Guards! Guards!: The Play
184,2007,5,World After
184,2371,4,The Witness
184,2415,5,Exile
184,2653,5,Sojourn
184,3096,3,The Search
184,3178,1,Gregor and the Curse of the Warmbloods
184,3248,5,Calamity
281,3248,3,Calamity
184,3277,5,The Mad Ship
184,3340,5,The Bands of Mourning
233,3340,5,The Bands of Mourning
184,4083,4,Heaven and Earth
192,4083,4,Heaven and Earth
351,4083,2,Heaven and Earth
184,4120,4,Face the Fire
192,4120,4,Face the Fire
351,4120,2,Face the Fire
184,4181,3,To Green Angel Tower
184,4487,5,Legion
233,4487,4,Legion
427,4487,4,Legion
184,4744,5,Mitosis
184,4960,5,The Fifth Season
478,4960,3,The Fifth Season
596,4960,5,The Fifth Season
184,5441,5,Vicious
316,5441,5,Vicious
346,5441,5,Vicious
184,7992,5,Secret History
198,7992,5,Secret History
185,7113,5,Transient Bed
185,7449,4,Shadow of the Snake
185,9038,3,Around the world in 200 days
185,9682,4,Dark Maker
185,4979,5,A mess of the senses
186,1946,3,My Sisters Grave
187,1946,4,My Sisters Grave
186,2091,3,Identical
186,4676,4,For Women Only: What You Need to Know about the Inner Lives of Men
186,4818,2,Airhead
247,4818,2,Airhead
186,5531,4,This Is Where It Ends
433,5531,3,This Is Where It Ends
617,5531,4,This Is Where It Ends
186,5612,3,I Am Not a Serial Killer
521,5612,4,I Am Not a Serial Killer
186,6987,5,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food
361,6987,4,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food
186,7283,3,Sweethearts
481,7283,4,Sweethearts
536,7283,4,Sweethearts
186,7420,5,The Miseducation of Cameron Post
186,7684,5,The Lions of Little Rock
186,9366,2,My Friend Dahmer
356,9366,3,My Friend Dahmer
575,9366,4,My Friend Dahmer
186,9395,5,The Wicked Girls
461,9395,3,The Wicked Girls
187,8553,3,The Naturals
347,8553,5,The Naturals
530,8553,5,The Naturals
187,2231,4,The First Phone Call from Heaven
200,2231,4,The First Phone Call from Heaven
242,2231,5,The First Phone Call from Heaven
187,2722,4,Fool Me Once
187,4161,5,Where Men Win Glory: The Odyssey of Pat Tillman
281,4161,5,Where Men Win Glory: The Odyssey of Pat Tillman
187,4693,5,If You Ask Me (And of Course You Wont)
188,2319,3,Chronicles: Volume One
268,2319,4,Chronicles: Volume One
269,2319,4,Chronicles: Volume One
188,3958,5,Joker
240,3958,5,Joker
301,3958,3,Joker
188,4172,2,Civil War: A Marvel Comics Event
207,4172,4,Civil War: A Marvel Comics Event
250,4172,4,Civil War: A Marvel Comics Event
188,6410,5,"Fables, Vol. 6: Homelands"
416,6410,4,"Fables, Vol. 6: Homelands"
188,8073,5,"Fables, Vol. 8: Wolves"
416,8073,4,"Fables, Vol. 8: Wolves"
188,8242,5,"Fables, Vol. 9: Sons of Empire"
416,8242,4,"Fables, Vol. 9: Sons of Empire"
188,8483,3,The Pearls of Lutra
355,8483,3,The Pearls of Lutra
554,8483,2,The Pearls of Lutra
188,8981,5,"Fables, Vol. 10: The Good Prince"
416,8981,4,"Fables, Vol. 10: The Good Prince"
188,9212,5,"Fables, Vol. 7: Arabian Nights"
416,9212,4,"Fables, Vol. 7: Arabian Nights"
189,7552,2,Dust & Decay
189,7922,4,An Anthropologist on Mars: Seven Paradoxical Tales
462,7922,5,An Anthropologist on Mars: Seven Paradoxical Tales
189,7945,3,The Beauty Myth
288,7945,5,The Beauty Myth
361,7945,5,The Beauty Myth
189,1951,4,The Sword of Summer
189,1987,4,Zealot: The Life and Times of Jesus of Nazareth
189,2193,3,Lady Midnight
189,2215,3,The Couple Next Door
237,2215,4,The Couple Next Door
238,2215,2,The Couple Next Door
189,3818,2,Pale Demon
189,3907,3,The Royal We
189,4215,3,Sacr  Bleu: A Comedy dArt
273,4215,4,Sacr  Bleu: A Comedy dArt
189,4328,2,Rot & Ruin
219,4328,3,Rot & Ruin
382,4328,4,Rot & Ruin
189,4888,2,A Perfect Blood
189,5100,3,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families
199,5100,4,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families
352,5100,4,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families
190,1959,4,Women
190,2343,4,Factotum
190,3603,4,The Nazi Officers Wife: How One Jewish Woman Survived the Holocaust
282,3603,4,The Nazi Officers Wife: How One Jewish Woman Survived the Holocaust
190,7358,3,Swing Time
190,7485,5,Great House
417,7485,3,Great House
533,7485,4,Great House
190,8507,4,"The Sea, the Sea"
371,8507,3,"The Sea, the Sea"
565,8507,5,"The Sea, the Sea"
627,8507,4,"The Sea, the Sea"
190,9157,5,Slammerkin
360,9157,4,Slammerkin
473,9157,3,Slammerkin
190,9214,4,Fugitive Pieces
236,9214,5,Fugitive Pieces
276,9214,4,Fugitive Pieces
317,9214,4,Fugitive Pieces
190,9749,4,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free"
237,9749,4,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free"
325,9749,4,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free"
459,9749,3,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free"
611,9749,5,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free"
190,9793,3,Unless
317,9793,4,Unless
361,9793,5,Unless
191,8492,4,Once
205,8492,4,Once
191,8672,4,Raven Black
613,8672,3,Raven Black
191,9153,4,Private Berlin
466,9153,5,Private Berlin
586,9153,4,Private Berlin
620,9153,3,Private Berlin
191,1964,4,The Young Elites
191,3782,4,Eve
265,3782,3,Eve
191,4245,4,The Invasion of the Tearling
529,4245,5,The Invasion of the Tearling
191,4402,2,Consequences
310,4402,5,Consequences
191,4580,5,Finnikin of the Rock
213,4580,4,Finnikin of the Rock
307,4580,4,Finnikin of the Rock
191,4729,5,Undead and Unemployed
191,5033,5,The Dead-Tossed Waves
332,5033,3,The Dead-Tossed Waves
407,5033,5,The Dead-Tossed Waves
423,5033,3,The Dead-Tossed Waves
191,6352,4,Kraken
281,6352,5,Kraken
533,6352,3,Kraken
191,6563,3,War
191,6746,5,The Dark and Hollow Places
332,6746,3,The Dark and Hollow Places
407,6746,5,The Dark and Hollow Places
192,1965,4,Jewels of the Sun
192,4170,4,Stolen Lives: Twenty Years in a Desert Jail
409,4170,4,Stolen Lives: Twenty Years in a Desert Jail
192,5157,4,Tears of the Moon
303,5157,4,Tears of the Moon
192,5292,2,Anne Rices The Tale of the Body Thief (A Graphic Novel)
341,5292,3,Anne Rices The Tale of the Body Thief (A Graphic Novel)
192,5747,4,Heart of the Sea
302,5747,4,Heart of the Sea
303,5747,3,Heart of the Sea
192,6232,2,Charlie Bone and the Time Twister
192,6234,2,Charlie Bone and the Invisible Boy
192,6664,1,Cry to Heaven
532,6664,4,Cry to Heaven
192,6854,4,The Innocent Mage
256,6854,1,The Innocent Mage
355,6854,4,The Innocent Mage
374,6854,3,The Innocent Mage
622,6854,1,The Innocent Mage
192,7259,2,The Feast of All Saints
497,7259,5,The Feast of All Saints
532,7259,3,The Feast of All Saints
192,8097,4,The Awakened Mage
355,8097,4,The Awakened Mage
622,8097,1,The Awakened Mage
192,8651,4,The Wind Singer
308,8651,4,The Wind Singer
495,8651,5,The Wind Singer
193,7661,3,The Illuminatus! Trilogy
216,7661,2,The Illuminatus! Trilogy
372,7661,5,The Illuminatus! Trilogy
378,7661,3,The Illuminatus! Trilogy
193,7951,3,Sentimental Education
324,7951,4,Sentimental Education
348,7951,5,Sentimental Education
579,7951,4,Sentimental Education
193,8444,2,Taliesin
441,8444,5,Taliesin
488,8444,3,Taliesin
522,8444,5,Taliesin
193,1966,2,Meditations
193,2235,5,Holy Bible: New International Version
246,2235,5,Holy Bible: New International Version
193,2793,4,The Four Loves
193,5121,3,Fear and Loathing on the Campaign Trail 72
395,5121,4,Fear and Loathing on the Campaign Trail 72
193,5209,3,Discipline and Punish: The Birth of the Prison
206,5209,5,Discipline and Punish: The Birth of the Prison
373,5209,5,Discipline and Punish: The Birth of the Prison
424,5209,5,Discipline and Punish: The Birth of the Prison
430,5209,4,Discipline and Punish: The Birth of the Prison
193,5381,3,The Sea Wolf
254,5381,5,The Sea Wolf
291,5381,3,The Sea Wolf
415,5381,3,The Sea Wolf
476,5381,5,The Sea Wolf
193,6384,3,The Masque of the Red Death
193,6819,2,"The History of Sexuality, Volume 1: An Introduction"
206,6819,5,"The History of Sexuality, Volume 1: An Introduction"
366,6819,3,"The History of Sexuality, Volume 1: An Introduction"
373,6819,5,"The History of Sexuality, Volume 1: An Introduction"
194,3676,4,The Gray Wolf Throne
194,3695,4,The Universe in a Nutshell
245,3695,4,The Universe in a Nutshell
194,4118,5,A Briefer History of Time
289,4118,4,A Briefer History of Time
297,4118,3,A Briefer History of Time
194,4124,4,The Dragon Heir
194,5178,5,Throne of Jade
355,5178,4,Throne of Jade
372,5178,5,Throne of Jade
374,5178,3,Throne of Jade
194,6370,5,Black Powder War
355,6370,4,Black Powder War
372,6370,5,Black Powder War
374,6370,3,Black Powder War
194,6780,4,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos"
285,6780,5,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos"
194,7017,4,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts"
194,7567,5,Empire of Ivory
355,7567,3,Empire of Ivory
194,8036,5,The Misanthrope
206,8036,4,The Misanthrope
273,8036,3,The Misanthrope
331,8036,3,The Misanthrope
396,8036,3,The Misanthrope
194,8381,1,1421: The Year China Discovered America
336,8381,4,1421: The Year China Discovered America
194,8622,4,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium
285,8622,5,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium
194,8987,5,Victory of Eagles
355,8987,3,Victory of Eagles
194,9047,5,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry
195,8200,4,Barefoot in Paris
195,2458,3,Mastering the Art of French Cooking
195,2913,5,Special Topics in Calamity Physics
278,2913,5,Special Topics in Calamity Physics
195,3079,5,King Solomons Mines
195,3130,3,The Collector
195,3171,4,The Essential Rumi
195,3523,5,Lost in a Good Book
195,3596,4,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right
227,3596,5,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right
441,3596,1,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right
195,5011,5,NurtureShock: New Thinking About Children
195,5744,4,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family
196,3141,4,Theodore Rex
268,3141,5,Theodore Rex
